Countries,Year,ACO2E,C02IACP,CBT,CC,CO2EFC,COBT,COP,CP,EBT,EC,EP,GBT,GC,GP,OBT,OC,OP,SETE,SREEP,SWSEP,TEBT,TEC,TEIGDP,TEP,Orgs
G7,2015,2.25,234,225.9,1267.0,8561,639.5,845,1071.0,-38.0,6985,7884,278.0,1259,990.0,-55.2,1300,1408,22.1,22.1,7.5,991,3800,104,2946,G7
G7,2016,2.23,227,219.0,1176.0,8440,645.0,823,901.0,-35.0,7018,7902,287.4,1294,998.0,-68.9,1298,1416,22.2,22.2,8.4,986,3778,102,2842,G7
G7,2017,2.2,219,177.3,1151.0,8340,610.4,875,944.0,-46.0,7016,7880,278.9,1297,1023.0,-91.0,1296,1434,22.0,22.0,9.7,886,3786,100,2956,G7
G7,2018,2.19,216,148.2,1100.0,8374,505.2,995,916.0,-52.0,7154,8027,269.1,1389,1123.0,-89.2,1298,1435,22.0,22.0,10.3,750,3830,99,3159,G7
G7,2019,2.14,206,147.5,950.0,8135,398.8,1081,829.0,-39.0,7040,7881,245.0,1413,1203.0,-79.3,1285,1436,21.7,21.7,11.4,633,3802,96,3300,G7
G7,2020,2.1,196,135.8,795.0,7354,274.2,1025,641.0,-24.0,6877,7629,194.9,1372,1184.0,-74.0,1144,1244,23.0,23.0,13.2,466,3504,93,3099,G7
G7,2021,2.13,198,143.6,890.0,7824,307.2,1037,699.0,-4.0,7044,7811,166.2,1387,1219.0,-66.2,1223,1302,22.5,22.5,13.7,494,3669,93,3151,G7
G7,2022,2.15,195,146.8,866.0,7858,325.0,1087,716.0,16.0,7092,7891,143.8,1406,1280.0,-110.8,1224,1378,22.7,22.7,15.5,452,3663,91,3267,G7
Germany,1990,2.74,355,5.9,449.0,964,88.1,5,434.0,1.0,481,550,53.1,70,19.0,31.5,119,106,15.9,15.9,0.0,167,352,130,187,Other
Germany,1991,2.75,332,13.1,368.0,947,88.8,5,353.0,-1.0,481,540,55.6,74,19.0,39.3,127,104,16.1,16.1,0.0,181,345,121,169,Other
Germany,1992,2.66,310,17.2,328.0,900,98.9,4,314.0,-5.0,476,537,56.8,73,19.0,32.7,128,112,16.3,16.3,0.1,188,338,116,164,Other
Germany,1993,2.65,309,15.9,306.0,889,99.5,4,287.0,1.0,467,526,60.7,75,19.0,30.9,130,116,16.2,16.2,0.1,190,335,116,152,Other
Germany,1994,2.62,296,17.0,289.0,873,105.1,4,265.0,2.0,465,529,63.0,78,20.0,25.7,128,119,16.3,16.3,0.3,193,333,113,145,Other
Germany,1995,2.59,292,17.2,274.0,873,100.1,4,252.0,5.0,473,537,67.1,83,21.0,29.1,128,114,16.3,16.3,0.3,196,337,113,145,Other
Germany,1996,2.58,298,20.2,273.0,899,101.8,4,241.0,-5.0,480,555,76.0,92,23.0,32.0,130,115,16.0,16.0,0.4,209,348,115,143,Other
Germany,1997,2.52,283,24.3,260.0,870,97.0,4,229.0,-2.0,483,552,72.8,88,22.0,36.6,129,111,16.3,16.3,0.6,210,345,112,144,Other
Germany,1998,2.51,275,27.9,248.0,861,108.0,4,212.0,-1.0,487,556,70.1,89,22.0,29.5,129,117,16.5,16.5,0.8,214,343,110,136,Other
Germany,1999,2.48,260,28.1,236.0,830,102.2,4,205.0,1.0,491,556,71.4,89,23.0,23.9,124,115,17.1,17.1,1.0,204,335,105,137,Other
Germany,2000,2.45,252,34.9,244.0,826,100.5,4,205.0,3.0,501,577,70.5,88,22.0,23.6,119,116,17.7,17.7,1.6,206,337,103,136,Other
Germany,2001,2.45,254,41.6,249.0,849,104.1,4,206.0,4.0,513,586,72.2,92,22.0,25.2,123,114,17.7,17.7,1.8,217,347,104,135,Other
Germany,2002,2.46,251,38.5,253.0,836,103.6,5,211.0,10.0,526,587,74.2,91,22.0,17.8,118,114,18.4,18.4,2.7,210,339,102,135,Other
Germany,2003,2.46,252,39.1,255.0,833,105.8,5,208.0,-3.0,532,609,71.2,90,22.0,17.2,116,116,18.4,18.4,3.5,211,339,102,136,Other
Germany,2004,2.4,244,43.0,253.0,819,109.0,5,211.0,-3.0,538,618,76.1,90,20.0,10.3,114,120,18.8,18.8,4.6,214,341,102,138,Other
Germany,2005,2.36,237,39.9,244.0,801,111.6,5,206.0,-5.0,539,623,73.9,91,20.0,8.7,112,123,19.0,19.0,5.1,212,339,101,138,Other
Germany,2006,2.32,232,48.8,245.0,812,109.1,5,200.0,-17.0,545,640,77.5,93,20.0,9.8,112,121,18.8,18.8,5.8,219,349,100,141,Other
Germany,2007,2.36,217,49.8,254.0,782,106.1,5,205.0,-17.0,546,641,70.9,90,20.0,0.6,99,118,20.0,20.0,7.1,200,331,92,139,Other
Germany,2008,2.35,217,48.1,240.0,790,105.2,5,194.0,-20.0,543,641,75.7,93,18.0,9.3,105,116,19.3,19.3,7.5,211,335,92,136,Other
Germany,2009,2.34,214,39.7,226.0,733,97.9,4,185.0,-12.0,514,596,74.4,86,18.0,10.6,100,108,19.3,19.3,8.0,198,313,91,129,Other
Germany,2010,2.35,217,48.8,232.0,777,92.6,4,184.0,-15.0,547,633,73.6,95,15.0,17.7,101,101,19.3,19.3,8.3,205,330,92,132,Other
Germany,2011,2.39,201,50.2,236.0,747,90.1,4,189.0,-4.0,540,613,72.0,86,15.0,15.0,98,100,20.0,20.0,11.7,200,313,84,125,Other
Germany,2012,2.44,206,50.2,247.0,769,93.2,4,197.0,-21.0,538,628,71.4,86,13.0,13.7,98,101,19.6,19.6,12.7,200,315,84,126,Other
Germany,2013,2.45,210,55.8,247.0,787,90.5,4,191.0,-32.0,536,639,75.8,88,12.0,17.6,100,98,19.1,19.1,13.4,208,322,86,124,Other
Germany,2014,2.44,196,54.1,239.0,752,89.4,3,187.0,-34.0,525,628,67.6,79,9.0,15.9,97,97,19.6,19.6,15.4,197,308,80,121,Other
Germany,2015,2.43,193,54.8,239.0,752,90.9,4,185.0,-48.0,528,648,70.0,81,9.0,15.2,97,99,19.5,19.5,18.7,199,309,79,120,Other
Germany,2016,2.45,191,58.0,231.0,761,91.1,4,176.0,-51.0,531,650,74.3,89,9.0,16.1,97,100,19.3,19.3,18.5,206,310,78,115,Other
Germany,2017,2.39,182,50.4,222.0,743,90.7,4,175.0,-52.0,531,654,85.3,95,8.0,17.6,99,102,19.1,19.1,22.5,207,311,76,115,Other
Germany,2018,2.35,173,44.7,216.0,714,85.2,4,169.0,-49.0,522,640,88.3,95,7.0,17.8,93,97,19.2,19.2,24.2,201,304,74,112,Other
Germany,2019,2.25,160,40.5,172.0,668,85.9,3,131.0,-33.0,508,607,94.8,96,6.0,20.2,95,97,18.8,18.8,28.3,208,297,71,104,Other
Germany,2020,2.2,154,28.9,140.0,613,82.7,3,107.0,-19.0,493,575,80.4,93,6.0,12.5,90,93,18.9,18.9,31.9,182,279,70,97,Other
Germany,2021,2.26,159,38.1,163.0,652,81.3,3,126.0,-19.0,505,588,84.8,98,5.0,11.3,92,93,18.5,18.5,28.2,189,288,70,102,Other
Germany,2022,2.36,153,40.4,168.0,636,88.1,3,131.0,-27.0,490,578,83.8,83,5.0,8.1,92,98,18.8,18.8,32.5,192,270,65,96,Other
India,1990,1.97,348,6.1,236.0,551,20.7,35,225.0,1.0,212,289,0.0,13,13.0,6.0,56,52,8.3,8.3,0.0,32,280,177,255,Other
India,1991,2.03,371,5.8,256.0,593,24.0,33,245.0,1.0,232,316,0.0,14,14.0,6.5,58,52,8.8,8.8,0.0,35,293,183,265,Other
India,1992,2.04,368,6.6,267.0,621,29.2,30,255.0,1.0,247,333,0.0,17,16.0,7.6,61,54,9.2,9.2,0.0,42,304,180,267,Other
India,1993,2.07,367,7.4,279.0,649,30.8,30,262.0,1.0,266,356,0.0,17,16.0,8.1,63,55,9.7,9.7,0.0,45,313,177,272,Other
India,1994,2.11,366,10.5,295.0,690,27.3,35,272.0,1.0,290,386,0.0,18,17.0,10.7,68,57,10.1,10.1,0.1,46,328,174,285,Other
India,1995,2.13,364,13.0,311.0,739,27.3,38,290.0,2.0,310,418,0.0,21,21.0,16.5,76,60,10.5,10.5,0.1,53,347,171,299,Other
India,1996,2.12,351,13.9,322.0,765,33.9,36,308.0,2.0,315,437,0.0,22,21.0,16.8,81,64,10.3,10.3,0.2,61,360,165,306,Other
India,1997,2.14,354,18.2,338.0,804,34.5,37,319.0,1.0,334,466,0.0,26,25.0,19.7,85,67,10.5,10.5,0.2,67,376,166,317,Other
India,1998,2.11,338,15.9,335.0,814,39.8,36,316.0,1.0,351,497,0.0,28,26.0,22.6,89,70,10.9,10.9,0.2,75,385,160,315,Other
India,1999,2.12,330,21.0,357.0,867,57.8,36,324.0,1.0,360,537,0.0,28,28.0,13.5,97,87,10.8,10.8,0.3,87,408,156,322,Other
India,2000,2.16,332,22.1,370.0,903,74.1,36,336.0,1.0,368,561,0.0,29,28.0,1.3,108,105,10.7,10.7,0.3,91,418,153,328,Other
India,2001,2.17,322,20.9,383.0,919,78.7,36,350.0,1.0,373,580,0.0,30,28.0,-2.4,106,110,10.9,10.9,0.4,92,424,148,334,Other
India,2002,2.2,324,24.0,406.0,961,82.0,38,364.0,1.0,398,603,0.0,32,30.0,-2.5,110,114,11.2,11.2,0.4,97,436,147,342,Other
India,2003,2.22,310,21.8,416.0,990,90.4,38,386.0,2.0,423,640,0.3,35,31.0,-7.0,114,124,11.7,11.7,0.6,100,446,140,354,Other
India,2004,2.2,301,30.3,442.0,1040,95.9,39,410.0,2.0,450,675,3.3,37,31.0,-11.5,118,129,12.0,12.0,0.7,109,472,137,366,Other
India,2005,2.21,291,39.1,466.0,1085,99.4,37,437.0,2.0,482,708,6.6,39,31.0,-10.7,120,131,12.3,12.3,0.9,122,491,132,377,Other
India,2006,2.23,287,46.1,498.0,1156,111.5,38,462.0,3.0,537,767,8.9,39,31.0,-15.6,129,148,12.9,12.9,1.3,135,518,129,391,Other
India,2007,2.29,290,52.3,542.0,1257,121.7,39,491.0,5.0,582,817,10.8,44,31.0,-18.3,140,159,13.1,13.1,1.5,149,549,127,406,Other
India,2008,2.31,299,64.1,588.0,1338,132.8,38,525.0,6.0,615,845,10.9,38,32.0,-20.2,146,165,13.2,13.2,1.7,163,580,130,421,Other
India,2009,2.32,305,95.9,645.0,1472,159.3,39,566.0,5.0,661,909,12.0,48,47.0,-36.4,146,191,13.4,13.4,2.1,192,633,131,454,Other
India,2010,2.35,300,120.7,684.0,1570,163.6,42,570.0,6.0,722,974,12.9,53,51.0,-41.7,151,202,13.7,13.7,2.0,205,667,128,470,Other
India,2011,2.4,302,135.5,716.0,1662,171.7,43,582.0,5.0,789,1061,18.0,60,46.0,-47.8,156,211,14.1,14.1,2.5,217,694,126,482,Other
India,2012,2.47,312,163.6,778.0,1810,184.8,42,603.0,5.0,831,1116,17.5,55,40.0,-49.3,166,226,14.5,14.5,2.9,241,732,126,490,Other
India,2013,2.47,301,193.1,811.0,1859,189.2,42,610.0,4.0,883,1184,17.4,52,35.0,-53.3,168,230,14.6,14.6,3.1,259,753,122,496,Other
India,2014,2.52,305,245.5,898.0,2024,189.4,41,657.0,1.0,970,1289,18.6,52,33.0,-45.6,176,229,15.6,15.6,3.3,295,804,121,515,Other
India,2015,2.47,284,208.8,885.0,2035,202.9,41,683.0,0.0,1022,1357,21.4,55,31.0,-34.0,194,237,15.7,15.7,3.4,306,824,115,527,Other
India,2016,2.45,266,193.6,884.0,2059,213.9,40,703.0,-1.0,1086,1432,24.8,58,31.0,-32.2,205,248,16.1,16.1,4.7,313,840,108,539,Other
India,2017,2.47,263,213.2,947.0,2176,220.4,40,722.0,-2.0,1149,1509,27.4,62,32.0,-34.3,216,257,16.3,16.3,5.4,331,882,107,551,Other
India,2018,2.49,261,236.9,1020.0,2303,226.5,39,773.0,-4.0,1233,1608,28.7,61,32.0,-29.9,221,262,16.7,16.7,6.6,352,927,105,577,Other
India,2019,2.44,248,241.4,995.0,2266,227.0,37,773.0,-3.0,1272,1647,33.8,65,30.0,-25.1,222,265,17.2,17.2,7.4,365,927,101,579,Other
India,2020,2.37,242,212.5,941.0,2068,196.5,35,754.0,0.0,1187,1533,32.9,63,28.0,-16.0,205,233,16.7,16.7,8.4,326,872,102,568,Other
India,2021,2.44,245,198.6,1068.0,2281,212.4,34,825.0,-2.0,1271,1643,30.7,64,33.0,-26.4,212,254,17.1,17.1,9.2,323,936,101,605,Other
India,2022,2.47,250,246.2,1157.0,2481,232.6,33,937.0,-4.0,1392,1802,26.3,61,34.0,-19.8,234,266,17.6,17.6,10.2,371,1005,101,653,Other
Indonesia,1990,1.48,174,-3.9,7.0,145,-31.7,73,10.0,0.0,28,33,-30.2,17,48.0,-7.9,30,39,3.1,3.1,3.4,-69,98,118,168,Other
Indonesia,1991,1.53,177,-7.2,8.0,157,-37.8,80,13.0,0.0,31,37,-32.9,19,55.0,-7.4,32,40,3.3,3.3,2.8,-79,103,116,182,Other
Indonesia,1992,1.54,174,-15.4,8.0,165,-32.0,75,22.0,0.0,35,42,-34.5,20,57.0,-7.5,33,42,3.5,3.5,2.6,-79,107,113,186,Other
Indonesia,1993,1.53,178,-16.8,8.0,179,-29.5,77,28.0,0.0,39,45,-35.3,21,59.0,-4.4,37,42,3.8,3.8,2.4,-75,118,117,193,Other
Indonesia,1994,1.63,176,-20.2,9.0,190,-35.9,81,31.0,0.0,45,51,-38.7,26,66.0,-6.0,37,43,4.1,4.1,3.8,-88,117,108,206,Other
Indonesia,1995,1.65,181,-31.3,11.0,212,-30.2,80,42.0,0.0,50,59,-36.4,29,65.0,-2.9,43,46,4.3,4.3,3.7,-84,129,110,213,Other
Indonesia,1996,1.72,182,-36.4,12.0,230,-27.6,80,50.0,0.0,57,68,-38.8,30,69.0,-4.6,45,49,4.7,4.7,3.5,-88,134,106,221,Other
Indonesia,1997,1.81,189,-41.7,14.0,250,-29.1,79,55.0,0.0,64,75,-39.3,33,72.0,1.3,48,48,5.1,5.1,3.5,-87,138,104,225,Other
Indonesia,1998,1.87,219,-47.6,16.0,252,-26.8,77,61.0,0.0,65,78,-39.3,36,70.0,-1.7,47,48,5.3,5.3,3.4,-91,135,117,227,Other
Indonesia,1999,1.92,234,-55.8,20.0,271,-24.9,75,74.0,0.0,71,86,-42.5,35,75.0,1.8,51,49,5.3,5.3,3.2,-93,141,122,236,Other
Indonesia,2000,1.8,224,-56.7,25.0,272,-17.0,70,79.0,0.0,79,93,-39.6,31,70.0,3.9,51,50,5.7,5.7,5.2,-81,151,125,233,Other
Indonesia,2001,1.89,231,-66.3,28.0,290,-14.9,67,94.0,0.0,85,101,-36.0,33,68.0,3.5,53,51,5.9,5.9,6.0,-82,154,122,237,Other
Indonesia,2002,1.86,226,-73.0,29.0,297,-10.8,62,102.0,0.0,87,108,-40.9,35,74.0,6.7,53,49,6.1,6.1,5.8,-83,160,121,243,Other
Indonesia,2003,2.03,236,-87.9,39.0,325,-6.9,57,117.0,0.0,90,113,-42.4,36,78.0,6.4,54,50,6.1,6.1,5.6,-89,160,116,249,Other
Indonesia,2004,1.95,229,-105.0,36.0,332,-2.1,53,144.0,0.0,100,120,-42.1,34,75.0,12.4,60,50,6.5,6.5,5.5,-88,170,118,259,Other
Indonesia,2005,1.94,219,-128.5,41.0,335,-3.1,52,171.0,0.0,108,128,-41.6,33,75.0,15.0,59,48,7.0,7.0,5.2,-100,173,113,274,Other
Indonesia,2006,2.0,219,-183.1,49.0,354,2.8,49,233.0,0.0,113,133,-40.6,36,74.0,10.8,57,47,7.1,7.1,5.0,-130,177,110,308,Other
Indonesia,2007,2.11,216,-194.8,61.0,372,0.0,47,249.0,0.0,122,142,-39.5,30,72.0,14.0,58,46,7.5,7.5,4.9,-135,176,103,312,Other
Indonesia,2008,2.05,201,-199.8,55.0,365,-1.3,48,249.0,0.0,129,149,-39.6,33,74.0,14.9,60,48,8.2,8.2,5.6,-137,178,98,316,Other
Indonesia,2009,2.04,201,-233.4,56.0,382,4.4,47,291.0,0.0,136,157,-37.5,39,77.0,12.2,60,49,8.4,8.4,5.9,-152,188,99,340,Other
Indonesia,2010,2.09,203,-264.9,67.0,410,3.6,48,325.0,0.0,147,170,-41.2,44,86.0,15.6,60,47,8.5,8.5,5.5,-171,196,97,368,Other
Indonesia,2011,2.3,215,-356.4,80.0,461,1.9,45,436.0,0.0,158,183,-40.6,41,81.0,18.2,71,48,8.7,8.7,5.1,-219,200,93,420,Other
Indonesia,2012,2.35,206,-388.1,82.0,468,4.2,44,470.0,0.0,174,200,-37.0,41,77.0,22.9,76,46,9.3,9.3,4.7,-224,199,87,424,Other
Indonesia,2013,2.24,178,-425.7,65.0,429,7.5,41,491.0,0.0,188,216,-34.6,42,76.0,23.4,75,44,10.7,10.7,4.4,-239,191,80,431,Other
Indonesia,2014,2.33,184,-408.9,79.0,464,10.0,40,488.0,0.0,199,228,-33.3,43,75.0,23.4,76,48,11.2,11.2,4.4,-224,199,79,424,Other
Indonesia,2015,2.4,177,-364.9,87.0,470,9.6,40,452.0,0.0,203,234,-31.7,43,75.0,21.0,72,47,11.7,11.7,4.3,-200,196,74,397,Other
Indonesia,2016,2.31,166,-369.0,94.0,461,8.6,42,463.0,1.0,216,248,-29.2,42,74.0,18.4,66,47,13.1,13.1,4.3,-203,200,72,404,Other
Indonesia,2017,2.37,169,-389.2,105.0,492,12.3,40,495.0,1.0,223,255,-27.2,40,72.0,21.7,71,49,13.1,13.1,5.0,-202,208,71,413,Other
Indonesia,2018,2.44,177,-428.5,121.0,545,13.7,39,549.0,1.0,267,284,-27.1,42,72.0,23.3,77,51,14.7,14.7,5.0,-218,223,73,441,Other
Indonesia,2019,2.53,182,-454.8,146.0,586,15.5,37,601.0,2.0,270,295,-21.7,42,67.0,19.7,72,51,14.3,14.3,5.0,-228,232,72,459,Other
Indonesia,2020,2.48,173,-399.5,141.0,546,13.2,36,566.0,2.0,276,292,-19.6,39,59.0,17.6,63,46,15.6,15.6,5.6,-200,220,70,433,Other
Indonesia,2021,2.53,176,-424.2,142.0,576,17.0,33,616.0,1.0,293,309,-19.6,39,58.0,20.6,66,41,16.5,16.5,5.3,-207,228,70,461,Other
Indonesia,2022,2.68,214,-456.6,216.0,739,20.9,31,690.0,1.0,316,334,-18.8,36,57.0,23.7,72,43,13.9,13.9,5.2,-219,276,80,504,Other
Iran,1990,2.61,349,0.2,1.0,181,-117.0,164,1.0,0.0,50,59,-1.9,21,23.0,2.7,46,41,7.7,7.7,0.0,-118,69,133,188,Other
Iran,1991,2.61,343,0.7,2.0,201,-122.2,172,1.0,0.0,54,64,-2.6,26,28.0,3.2,48,47,7.5,7.5,0.0,-123,77,131,200,Other
Iran,1992,2.7,360,0.7,1.0,218,-133.9,187,1.0,0.0,59,69,-0.4,27,28.0,2.8,53,47,7.2,7.2,0.0,-133,81,134,215,Other
Iran,1993,2.52,368,0.5,2.0,220,-137.3,196,1.0,0.0,63,76,0.0,31,31.0,-0.6,53,54,7.8,7.8,0.0,-140,87,146,228,Other
Iran,1994,2.57,424,0.5,2.0,249,-127.0,194,1.0,0.0,67,82,-0.1,38,38.0,-4.7,57,60,7.3,7.3,0.0,-133,97,165,231,Other
Iran,1995,2.52,424,0.5,2.0,255,-127.1,197,1.0,0.0,69,85,0.0,42,42.0,-6.5,56,61,7.4,7.4,0.0,-135,101,169,238,Other
Iran,1996,2.69,411,0.6,2.0,262,-126.5,194,1.0,0.0,75,91,0.0,42,42.0,-8.2,59,65,7.8,7.8,0.0,-136,98,153,235,Other
Iran,1997,2.53,427,0.7,2.0,277,-116.3,193,1.0,-1.0,79,98,0.4,47,47.0,-10.1,60,69,7.8,7.8,0.0,-127,109,169,238,Other
Iran,1998,2.52,424,0.7,2.0,280,-116.6,194,1.0,-1.0,84,103,1.9,51,49.0,-12.5,59,73,8.1,8.1,0.0,-128,111,168,241,Other
Iran,1999,2.42,454,0.9,2.0,306,-102.6,191,1.0,-1.0,90,113,2.1,59,57.0,-20.7,63,80,8.5,8.5,0.0,-122,126,187,244,Other
Iran,2000,2.6,449,1.0,2.0,320,-115.3,199,1.0,-1.0,96,121,3.3,62,59.0,-16.6,65,79,8.6,8.6,0.0,-130,123,172,254,Other
Iran,2001,2.51,459,0.7,2.0,335,-104.8,191,1.0,0.0,103,130,4.2,66,62.0,-14.0,68,80,8.8,8.8,0.0,-116,133,183,248,Other
Iran,2002,2.54,444,0.7,2.0,351,-104.4,189,1.0,0.0,111,141,4.0,74,70.0,-15.0,67,79,9.1,9.1,0.0,-117,138,175,254,Other
Iran,2003,2.56,426,0.8,2.0,366,-124.3,208,1.0,1.0,122,154,2.3,82,80.0,-13.3,67,80,9.5,9.5,0.0,-137,143,166,281,Other
Iran,2004,2.54,441,0.8,2.0,395,-125.9,211,1.0,0.0,131,167,2.3,93,90.0,-11.1,70,81,9.4,9.4,0.0,-136,156,174,293,Other
Iran,2005,2.47,463,0.9,2.0,427,-128.4,220,2.0,-1.0,137,178,0.4,99,99.0,-9.5,75,84,9.2,9.2,0.0,-139,173,187,311,Other
Iran,2006,2.55,475,0.8,2.0,460,-130.7,223,2.0,0.0,149,193,0.5,109,109.0,-7.6,84,87,9.0,9.0,0.1,-139,180,186,323,Other
Iran,2007,2.58,470,0.9,2.0,493,-135.2,226,2.0,-1.0,157,204,0.5,123,123.0,-5.7,86,87,8.8,8.8,0.1,-142,191,182,337,Other
Iran,2008,2.45,478,0.8,2.0,502,-128.1,223,2.0,-2.0,166,215,2.4,130,128.0,-3.5,86,88,9.2,9.2,0.1,-131,205,195,338,Other
Iran,2009,2.55,491,0.6,2.0,521,-115.3,212,1.0,-4.0,174,221,-1.0,136,137.0,-5.5,87,89,9.2,9.2,0.1,-123,204,192,334,Other
Iran,2010,2.52,459,1.1,2.0,515,-119.6,214,1.0,-4.0,188,233,0.5,144,144.0,-10.4,77,89,10.2,10.2,0.1,-131,204,182,342,Other
Iran,2011,2.55,461,1.0,2.0,531,-118.0,212,1.0,-5.0,191,240,2.3,153,150.0,-16.6,76,91,10.0,10.0,0.1,-135,208,181,346,Other
Iran,2012,2.47,485,0.6,2.0,538,-63.1,159,1.0,-7.0,202,254,-4.6,152,156.0,-12.1,81,93,10.5,10.5,0.1,-80,218,196,297,Other
Iran,2013,2.53,514,0.6,2.0,561,-58.0,159,1.0,-8.0,207,262,-3.9,153,157.0,-12.2,87,95,10.3,10.3,0.1,-75,222,203,298,Other
Iran,2014,2.47,512,0.4,2.0,587,-61.5,162,1.0,-6.0,224,275,-2.2,172,175.0,-10.7,84,93,10.5,10.5,0.1,-75,238,207,316,Other
Iran,2015,2.45,514,0.5,2.0,582,-62.8,161,1.0,-3.0,214,281,-0.5,184,184.0,-16.5,78,88,10.0,10.0,0.1,-81,238,210,323,Other
Iran,2016,2.38,475,0.3,2.0,585,-119.4,214,1.0,-2.0,244,289,-3.2,197,200.0,-22.8,73,86,11.0,11.0,0.1,-147,245,199,391,Other
Iran,2017,2.28,482,0.4,2.0,609,-114.9,221,2.0,-4.0,260,308,-9.4,209,218.0,-21.0,74,89,11.3,11.3,0.1,-146,267,211,415,Other
Iran,2018,2.28,503,0.1,3.0,622,-101.8,207,2.0,-4.0,262,309,-11.8,212,228.0,-20.1,77,90,11.1,11.1,0.3,-133,273,221,409,Other
Iran,2019,2.28,503,0.0,3.0,614,-42.1,147,2.0,-4.0,265,322,-18.2,210,233.0,-21.8,76,91,11.3,11.3,0.3,-80,269,221,351,Other
Iran,2020,2.28,484,-0.1,3.0,601,-29.1,126,2.0,-4.0,269,325,-16.0,212,233.0,-21.9,69,85,11.7,11.7,0.3,-65,264,212,330,Other
Iran,2021,2.3,480,-0.1,2.0,624,-45.0,149,1.0,-4.0,286,345,-18.0,220,240.0,-23.4,73,90,11.9,11.9,0.3,-84,271,209,357,Other
Iran,2022,2.3,476,-0.1,3.0,634,-49.7,158,2.0,-4.0,292,353,-19.7,222,244.0,-25.3,75,93,12.0,12.0,0.3,-92,276,207,370,Other
Italy,1990,2.71,209,20.5,22.0,397,83.7,5,1.0,35.0,219,217,30.4,47,17.0,6.6,88,91,15.8,15.8,1.5,127,146,77,25,Other
Italy,1991,2.65,206,20.3,21.0,398,84.2,4,1.0,35.0,224,222,33.0,50,17.0,2.8,87,91,15.8,15.8,1.4,127,150,78,26,Other
Italy,1992,2.67,204,17.9,18.0,398,86.3,5,1.0,35.0,228,226,33.9,50,18.0,4.5,89,91,16.0,16.0,1.7,129,149,77,27,Other
Italy,1993,2.65,203,14.5,16.0,393,85.4,5,1.0,39.0,229,223,32.0,51,20.0,2.5,88,92,16.1,16.1,1.8,123,148,77,28,Other
Italy,1994,2.65,197,16.0,17.0,388,85.1,5,0.0,38.0,237,232,29.1,50,21.0,3.6,87,92,16.9,16.9,1.6,122,147,74,30,Other
Italy,1995,2.58,202,19.1,18.0,411,81.9,6,0.0,37.0,243,241,34.3,54,20.0,8.3,91,90,16.7,16.7,1.6,134,159,78,30,Other
Italy,1996,2.57,199,16.8,17.0,408,81.4,6,0.0,37.0,246,244,37.0,56,20.0,8.1,90,89,16.7,16.7,1.7,134,159,77,30,Other
Italy,1997,2.55,197,15.7,17.0,412,87.3,6,0.0,39.0,254,251,39.0,58,19.0,1.2,90,96,17.0,17.0,1.9,134,161,77,30,Other
Italy,1998,2.55,199,17.0,17.0,423,91.2,6,0.0,41.0,261,260,42.6,62,19.0,-0.8,90,100,17.1,17.1,2.0,140,166,78,30,Other
Italy,1999,2.54,198,17.4,17.0,428,87.9,5,0.0,42.0,267,266,49.4,68,17.0,-0.1,88,94,17.1,17.1,2.1,143,168,78,29,Other
Italy,2000,2.52,192,19.4,19.0,432,89.9,5,0.0,44.0,279,277,57.4,71,17.0,-1.0,86,95,18.0,18.0,2.2,152,172,76,28,Other
Italy,2001,2.5,188,20.0,20.0,430,90.6,4,0.0,48.0,285,279,54.7,71,15.0,-5.8,85,96,17.9,17.9,2.3,147,172,75,27,Other
Italy,2002,2.53,191,19.8,21.0,438,89.5,6,0.0,51.0,291,285,59.2,70,15.0,-2.7,87,96,18.2,18.2,2.4,152,173,75,28,Other
Italy,2003,2.5,197,22.0,22.0,454,90.7,6,0.0,51.0,300,294,62.4,78,14.0,-5.1,86,98,17.9,17.9,2.6,155,182,79,30,Other
Italy,2004,2.51,198,25.5,25.0,461,92.7,6,0.0,46.0,304,303,67.5,81,13.0,-9.3,84,98,18.2,18.2,2.7,159,183,79,30,Other
Italy,2005,2.48,197,24.8,25.0,463,93.8,7,0.0,49.0,310,304,73.1,86,12.0,-14.3,81,101,18.1,18.1,2.9,160,187,79,31,Other
Italy,2006,2.48,192,25.1,25.0,461,91.9,7,0.0,45.0,318,314,77.0,84,11.0,-12.1,81,99,18.7,18.7,3.0,163,185,77,31,Other
Italy,2007,2.44,186,25.2,25.0,451,94.0,7,0.0,46.0,319,314,73.9,85,10.0,-16.9,78,101,18.9,18.9,3.4,158,185,76,32,Other
Italy,2008,2.41,183,25.1,25.0,440,87.6,7,0.0,40.0,319,319,76.7,85,9.0,-14.5,74,95,19.0,19.0,3.6,155,183,76,34,Other
Italy,2009,2.3,173,19.2,20.0,393,80.3,6,0.0,45.0,300,293,69.1,78,8.0,-12.5,68,86,18.9,18.9,4.5,141,171,75,33,Other
Italy,2010,2.3,173,21.8,22.0,402,84.0,6,0.0,44.0,310,302,75.2,83,8.0,-16.4,67,90,19.0,19.0,5.7,148,174,75,34,Other
Italy,2011,2.34,169,23.2,24.0,393,77.4,6,0.0,46.0,314,303,70.2,78,8.0,-14.3,64,86,20.1,20.1,9.0,141,168,72,32,Other
Italy,2012,2.32,165,24.2,25.0,375,73.6,6,0.0,43.0,307,299,67.6,75,9.0,-17.8,59,82,20.1,20.1,12.9,132,162,71,35,Other
